Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe3200320034003200,26-12-2008,Male,Service,No,3,7,9.5,0.81
fffe320034003000,18-09-2008,Male,Product,Yes,3,,4.8,0.31
fffe31003000380030003800,09-03-2008,Male,Service,Yes,2,,4.4,0.23
fffe31003200300033003700,28-07-2008,Female,Service,Yes,3,7,,0.63
fffe33003100310031003200,19-04-2008,Male,Product,Yes,2,3,5.9,0.4
fffe370035003100,05-12-2008,Female,Service,Yes,2,6,7.8,0.73
fffe32003200360034003200,13-12-2008,Female,Product,No,1,1,0.2,0
fffe31003800370035003900,25-10-2008,Female,Service,Yes,1,,5,0.36
fffe31003300360032003200,24-10-2008,Female,Product,No,2,4,,0.2
fffe32003700370030003100,07-02-2008,Female,Service,No,2,4,8.5,0.66
fffe33003400330031003900,01-03-2008,Female,Service,Yes,2,4,6.7,0.49
fffe3200390037003400,27-10-2008,Male,Service,No,3,7,7.4,0.63
fffe33003000330037003500,21-02-2008,Female,Service,No,4,8,9.3,0.76
fffe3200370037003400,12-08-2008,Male,Service,Yes,2,5,,0.39
fffe33003300390033003400,13-06-2008,Male,Service,Yes,3,5,5.2,0.37
fffe3400340033003100,21-04-2008,Male,Service,Yes,2,4,6.7,0.46
fffe31003700320032003300,11-11-2008,Female,Service,No,4,7,6.9,0.52
fffe31003600310034003600,18-04-2008,Female,Service,Yes,0,2,2.6,0.18
fffe32003200370038003100,24-01-2008,Female,Service,Yes,3,7,7,0.6
fffe32003400350036003000,04-12-2008,Female,Service,No,2,2,3.2,0.22
fffe32003600320032003500,05-07-2008,Female,Product,No,3,6,6.6,0.55
fffe3800330038003400,16-07-2008,Male,Service,No,2,6,7.9,0.61
fffe31003100310033003500,13-10-2008,Female,Product,No,0,1,0,0
fffe32003100320032003900,07-04-2008,Female,Service,No,1,4,5.6,0.5
fffe3100360033003600,17-12-2008,Female,Service,Yes,2,4,5.3,0.32
fffe31003900320031003300,15-09-2008,Female,Service,Yes,3,5,5.9,0.45
fffe3300330033003400,07-02-2008,Female,Service,Yes,4,8,8.5,0.72
fffe33003000390034003700,07-02-2008,Male,Service,No,1,3,4.5,0.33
fffe33003100300036003300,22-02-2008,Male,Product,No,1,3,5.6,0.4
fffe3500330030003200,19-03-2008,Male,Service,No,2,6,7.7,0.58
fffe32003100390035003600,09-01-2008,Female,Service,Yes,2,4,5.4,0.35
fffe32003900330034003300,26-10-2008,Male,Product,No,1,3,3.8,0.32
fffe31003400300035003600,11-06-2008,Male,Product,Yes,2,5,6.1,0.41
fffe31003600360035003800,05-03-2008,Male,Service,No,3,,5.5,0.31
fffe32003200370033003900,08-04-2008,Male,Product,Yes,3,6,6,0.55
fffe3200310031003200,26-09-2008,Female,Product,No,2,2,3.6,0.22
fffe3600330035003400,08-02-2008,Male,Service,Yes,3,7,,0.72
fffe33003200300036003500,20-01-2008,Male,Product,No,3,6,6.3,0.53
fffe31003400360031003300,13-07-2008,Female,Service,Yes,1,2,,0.22
fffe33003200300038003800,07-10-2008,Female,Service,Yes,0,1,3.5,0.17
fffe33003300380032003500,16-06-2008,Male,Service,No,4,7,7.2,0.64
fffe31003800350034003700,05-05-2008,Female,Service,Yes,3,8,,0.86
fffe32003800390031003500,17-04-2008,Female,Service,No,3,8,8.3,0.75
fffe33003000360032003700,09-07-2008,Female,Service,Yes,1,1,4.4,0.29
fffe3400350039003500,18-06-2008,Male,Service,No,4,7,7.8,0.68
fffe3400390039003600,08-09-2008,Male,Service,Yes,1,1,3,0.24
fffe31003300390034003600,16-07-2008,Female,Service,Yes,2,3,5.2,0.28
fffe32003500330036003500,24-03-2008,Female,Product,Yes,2,4,3.3,0.27
fffe31003500350032003300,14-11-2008,Male,Product,No,3,,9.2,0.89
fffe32003800310030003800,23-06-2008,Male,Product,No,2,3,6.1,0.4
fffe32003600350030003700,02-01-2008,Male,Product,Yes,4,6,7.1,0.67
fffe32003300390038003100,18-07-2008,Female,Product,Yes,1,2,4.3,0.29
fffe31003200330037003500,23-11-2008,Female,Service,No,3,5,4.9,0.44
fffe3500330039003700,05-11-2008,Female,Product,Yes,2,5,5.2,0.48
fffe31003400360031003900,08-10-2008,Male,Service,No,3,5,8,
fffe31003800310032003100,14-04-2008,Male,Service,Yes,3,5,6.9,0.49
fffe31003800300031003400,23-04-2008,Male,Service,No,4,9,9.1,0.94
fffe390037003400,15-10-2008,Female,Product,Yes,0,1,,0.22
fffe3600380037003600,16-08-2008,Male,Product,Yes,0,,0.6,0.03
fffe31003800380030003500,10-07-2008,Male,Service,No,3,6,7.1,0.58
fffe33003000380039003900,02-06-2008,Female,Service,Yes,5,9,10,0.85
fffe31003000390033003400,14-08-2008,Female,Service,Yes,1,4,6.4,0.43
fffe31003300350039003800,11-07-2008,Male,Product,No,4,7,6.9,0.62
fffe31003900300035003600,04-02-2008,Male,Service,Yes,0,1,3.8,0.16
fffe32003400310038003600,19-06-2008,Female,Service,Yes,0,1,3.7,0.21
fffe31003600370034003500,20-04-2008,Male,Product,No,3,6,7.3,0.64
fffe31003100390039003300,31-07-2008,Female,Service,No,3,6,4.4,0.39
fffe32003300340034003800,16-04-2008,Male,Service,No,2,3,4.6,0.28
fffe380034003200,19-05-2008,Female,Service,No,3,7,,
fffe31003600310037003600,28-06-2008,Male,Product,No,3,6,6.5,0.57
fffe32003000350033003200,24-08-2008,Female,Service,Yes,1,,,0.25
fffe33003300350032003800,03-06-2008,Male,Service,Yes,4,9,8.4,0.8
fffe31003100320033003600,26-12-2008,Male,Service,No,3,,9.9,0.87
fffe31003000370038003100,21-11-2008,Female,Service,Yes,2,3,3.2,0.17
fffe33003200390034003800,10-07-2008,Female,Product,No,4,7,6.1,0.59
fffe31003100330031003600,18-02-2008,Male,Product,Yes,3,5,,0.27
fffe3600380039003600,14-10-2008,Female,Service,Yes,2,4,4.1,0.34
fffe3600390037003500,03-06-2008,Female,Service,Yes,2,5,,0.75
fffe3800360037003000,12-04-2008,Female,Service,Yes,4,8,9.5,0.9
fffe31003600350036003500,15-06-2008,Female,Service,Yes,1,1,4.2,0.22
fffe32003500300039003500,17-01-2008,Male,Product,Yes,1,3,4.6,0.33
fffe3400340032003600,15-09-2008,Male,Service,No,4,8,8.4,0.71
fffe32003000300035003400,01-04-2008,Female,Service,No,0,2,3,0.18
fffe33003100320039003000,14-12-2008,Female,Service,Yes,1,2,1.7,0.13
fffe33003100330038003400,09-02-2008,Male,Service,Yes,2,3,3.4,0.28
fffe31003800330038003600,14-04-2008,Female,Service,Yes,1,2,,0.31
fffe32003300310033003600,05-04-2008,Male,Service,Yes,2,5,6,0.5
fffe31003900360037003100,13-03-2008,Female,Service,Yes,1,1,2.2,0.14
fffe33003200370032003100,12-01-2008,Female,Service,Yes,0,1,0,0.02
fffe32003700340034003500,30-01-2008,Female,Product,Yes,2,3,5.7,0.48
fffe33003100320035003800,11-10-2008,Female,Service,Yes,0,1,2.3,0.06
fffe32003500320034003100,28-08-2008,Female,Service,No,2,3,5.2,0.39
fffe32003900380036003300,21-11-2008,Female,Service,Yes,1,3,3,0.16
fffe380033003800,05-09-2008,Female,Service,Yes,2,3,3.8,0.25
fffe32003500350031003300,27-06-2008,Female,Service,Yes,1,2,6,0.49
fffe3500320030003400,25-02-2008,Male,Service,Yes,2,4,2.5,0.18
fffe32003500320039003400,05-07-2008,Male,Service,Yes,1,1,5.2,0.28
fffe31003200390036003300,15-10-2008,Female,Service,Yes,2,5,6,0.43
fffe31003900370033003300,28-10-2008,Female,Service,Yes,3,5,6.9,0.53
fffe32003000330031003500,21-11-2008,Male,Product,Yes,2,2,,0.24
fffe32003000350034003600,03-01-2008,Female,Service,No,2,3,5.2,
fffe32003300370035003100,14-01-2008,Female,Service,No,2,4,3.8,0.3
fffe3100340036003400,18-09-2008,Female,Service,No,4,6,6.7,0.58
fffe32003800350031003700,29-03-2008,Male,Product,Yes,3,4,6.4,0.4
fffe33003300320037003000,15-07-2008,Female,Service,Yes,2,2,5.1,0.29
fffe33003400340035003100,16-06-2008,Male,Service,No,4,8,8.6,0.79
fffe33003100350034003700,21-02-2008,Female,Service,Yes,4,8,7.9,0.73
fffe31003600380030003600,19-10-2008,Male,Product,No,2,5,6.5,0.58
fffe33003300370033003000,02-08-2008,Female,Service,Yes,3,5,6.4,0.47
fffe32003100330036003600,15-05-2008,Female,Product,No,2,5,,0.57
fffe31003600370035003400,20-02-2008,Male,Service,No,2,4,6.9,0.61
fffe33003400370039003900,20-09-2008,Female,Service,Yes,2,5,4.2,0.31
fffe32003800360032003600,31-08-2008,Male,Service,Yes,0,1,3.8,0.29
fffe31003100330039003000,08-06-2008,Male,Service,No,4,9,9.5,0.82
fffe31003600370039003500,29-02-2008,Female,Service,Yes,4,7,,0.73
fffe31003000300030003300,26-10-2008,Female,Service,Yes,1,,4,0.22
fffe33003300320032003200,18-02-2008,Female,Service,Yes,0,1,5,0.34
fffe32003100310033003800,05-05-2008,Female,Service,No,2,3,4.3,0.3
fffe3400390031003400,19-06-2008,Female,Service,No,1,2,,0.33
fffe32003800340030003700,05-11-2008,Male,Product,Yes,0,1,1,0.07
fffe31003800310034003100,21-04-2008,Male,Service,No,4,8,8.4,0.68
fffe32003400300031003300,22-02-2008,Male,Service,No,3,6,6.2,0.59
fffe3100370039003300,30-08-2008,Male,Service,No,3,6,8.3,0.67
fffe32003000300031003100,02-07-2008,Male,Service,No,4,9,10,1
fffe32003800310032003200,19-05-2008,Female,Service,No,4,9,9.2,0.75
fffe3100380032003100,07-09-2008,Female,Product,Yes,1,2,3.9,0.16
fffe3300390038003300,05-11-2008,Male,Product,Yes,2,4,6,0.41
fffe31003000320036003200,13-09-2008,Female,Product,No,0,1,0,0
fffe32003400380038003700,23-05-2008,Female,Service,Yes,2,4,5.5,0.45
fffe33003100340035003500,25-05-2008,Male,Service,No,4,8,10,0.97
fffe32003900370033003800,16-01-2008,Male,Product,No,2,4,5.2,0.28
fffe32003400360033003400,02-03-2008,Male,Product,Yes,0,1,0,0
fffe32003700380033003600,30-06-2008,Male,Product,Yes,2,5,5.5,0.31
fffe32003700390032003600,08-07-2008,Female,Service,No,1,4,7.6,0.58
fffe3600300030003100,23-03-2008,Male,Product,No,1,2,3.5,0.24
fffe33003300380036003000,01-08-2008,Male,Product,No,2,5,4.9,0.39
fffe32003900390036003100,15-06-2008,Female,Service,No,3,6,7.9,0.83
fffe31003400300031003200,27-06-2008,Male,Service,No,1,3,5.5,0.35
fffe32003200370035003700,29-03-2008,Male,Service,Yes,5,10,9.7,0.98
fffe31003500330037003600,08-06-2008,Male,Service,No,3,,,0.64
fffe3800340039003900,24-10-2008,Male,Service,Yes,1,,2.5,0.17
fffe3800360037003800,15-01-2008,Female,Product,Yes,3,,6.9,0.48
fffe31003400360036003300,12-05-2008,Male,Service,Yes,3,,6.5,0.42
fffe31003900320039003800,12-04-2008,Male,Service,No,2,5,7.2,0.65
fffe31003100320036003200,23-07-2008,Male,Product,Yes,3,5,7.7,0.61
fffe390030003000,26-03-2008,Female,Product,Yes,2,4,,0.21
fffe32003500310036003100,17-10-2008,Female,Service,Yes,1,3,6.4,0.4
fffe33003300360038003600,09-05-2008,Male,Service,No,3,5,4.6,0.33
fffe33003200350032003300,30-10-2008,Female,Product,Yes,4,6,6.8,0.58
fffe31003800350038003000,15-02-2008,Female,Service,Yes,2,5,,0.45
fffe3900350039003500,05-02-2008,Male,Service,Yes,2,,7.1,0.48
fffe32003100330036003400,05-10-2008,Male,Service,Yes,2,4,5.6,0.4
fffe31003400380038003200,19-04-2008,Male,Service,No,1,3,5.1,0.38
fffe32003500390030003700,26-10-2008,Female,Service,No,3,5,6.2,0.51
fffe31003400300033003700,10-02-2008,Male,Service,No,1,,6.3,0.53
fffe3600320037003500,04-12-2008,Female,Service,Yes,1,4,4.6,0.4
fffe33003400370039003100,13-06-2008,Female,Service,Yes,1,3,5.6,0.34
fffe33003100370034003900,20-01-2008,Female,Service,No,0,1,2.6,0.13
fffe31003600350030003200,06-11-2008,Female,Product,Yes,2,4,,0.62
fffe32003600340034003400,06-01-2008,Male,Service,Yes,1,3,4,0.3
fffe3200360034003700,15-04-2008,Male,Service,No,0,1,2.6,0.14
fffe31003300350036003300,15-04-2008,Female,Service,Yes,1,2,3.3,0.15
fffe3900310039003500,27-08-2008,Male,Service,No,2,6,7.3,0.66
fffe33003000370033003200,12-07-2008,Female,Service,No,3,6,7.2,0.64
fffe31003600330032003900,14-09-2008,Female,Product,Yes,1,2,5.3,0.45
fffe3100370036003700,18-03-2008,Male,Product,Yes,5,,10,0.87
fffe32003200360035003800,20-06-2008,Male,Service,No,3,7,,0.58
fffe32003300360036003700,06-08-2008,Female,Product,No,1,3,5,0.34
fffe32003300340034003100,02-01-2008,Female,Product,Yes,3,6,8.5,0.85
fffe31003100390033003700,20-05-2008,Male,Service,No,2,5,7,0.54
fffe31003100320037003600,31-07-2008,Female,Product,Yes,4,,8.8,
fffe31003800330036003800,15-01-2008,Female,Service,No,1,3,6.1,0.47
fffe32003000370035003900,27-05-2008,Female,Service,No,2,4,4.8,0.42
fffe3500380032003800,23-11-2008,Male,Service,Yes,1,3,4.5,0.36
fffe31003500330038003500,20-08-2008,Female,Service,Yes,2,4,4.7,0.35
fffe32003600330032003300,01-06-2008,Male,Service,Yes,3,7,8.2,0.82
fffe32003100360032003800,24-01-2008,Male,Service,Yes,3,4,5.8,
fffe3100370035003100,04-09-2008,Female,Product,No,3,5,5.6,0.45
fffe32003400350037003400,13-09-2008,Female,Service,Yes,1,3,6,0.41
fffe32003100390032003800,14-05-2008,Male,Service,No,2,6,8,0.65
fffe31003500360037003600,02-08-2008,Female,Service,Yes,0,1,3.7,
fffe3700390030003200,07-06-2008,Male,Product,Yes,0,2,4.1,0.27
fffe32003000330039003800,20-03-2008,Male,Product,No,2,4,7.8,0.67
fffe33003100370031003800,02-02-2008,Female,Service,No,2,5,4.5,0.37
fffe3300380030003700,08-12-2008,Female,Product,No,4,8,7.5,0.58
fffe33003000340030003500,14-02-2008,Male,Service,Yes,4,7,8,0.75
fffe31003000320034003400,28-05-2008,Female,Service,No,2,5,5.9,0.56
fffe32003800390039003200,01-02-2008,Female,Product,Yes,3,6,6.9,0.5
fffe33003300340035003600,05-10-2008,Male,Service,No,2,5,6.9,0.55
fffe33003200330031003400,07-07-2008,Male,Service,Yes,2,3,5.7,0.34
fffe33003200390036003600,13-05-2008,Female,Service,Yes,2,5,6.1,0.49
fffe3800330030003200,14-07-2008,Male,Service,No,3,5,5.8,0.53
fffe31003100300038003700,28-09-2008,Male,Service,No,1,4,5.1,0.32
fffe33003200370030003400,11-06-2008,Male,Product,No,3,6,6.5,0.56
fffe31003600370032003600,20-03-2008,Male,Service,Yes,1,1,1.9,0.09
fffe33003200320037003100,22-02-2008,Male,Service,No,3,5,7.3,0.57
fffe33003400350031003900,03-05-2008,Female,Service,No,1,4,6.8,0.49
fffe31003400350039003200,08-09-2008,Female,Service,Yes,2,2,3.3,0.15
fffe32003300320035003500,02-09-2008,Female,Service,No,0,1,2.3,0.16
fffe3900360035003000,17-11-2008,Female,Product,No,1,3,4.9,
fffe32003300350030003400,04-11-2008,Male,Service,Yes,3,5,6.9,0.64
fffe31003100390035003900,02-11-2008,Female,Service,No,3,8,8.1,0.82
fffe31003100310037003700,23-03-2008,Male,Product,Yes,2,4,6.1,0.47
fffe3800340037003900,28-06-2008,Male,Product,No,3,5,6.7,0.63
fffe3600360034003400,12-06-2008,Male,Product,Yes,2,4,4.9,0.43
fffe31003200370033003000,06-08-2008,Male,Service,No,4,7,7.6,0.68
fffe32003400380031003900,28-05-2008,Female,Service,No,2,4,6.5,0.63
fffe33003400310032003400,11-08-2008,Female,Service,Yes,4,7,8.4,0.65
fffe33003100310037003800,21-01-2008,Female,Service,Yes,2,2,4.5,0.21
fffe3300360037003800,27-04-2008,Female,Product,No,2,3,,0.42
fffe33003100390038003800,28-07-2008,Female,Service,Yes,2,4,6.1,0.39
fffe31003000370034003100,09-12-2008,Male,Service,Yes,0,1,1.1,0.08
fffe3100320039003700,29-08-2008,Female,Service,Yes,2,4,5.6,0.34
fffe31003300380030003700,01-02-2008,Female,Service,Yes,3,6,7.5,0.66
fffe3600350030003600,30-07-2008,Female,Service,No,3,6,7.2,0.65
fffe31003900370034003400,17-08-2008,Female,Product,Yes,4,7,8.3,
fffe32003900300038003600,02-10-2008,Female,Product,No,2,4,6.3,0.59
fffe3500360034003900,27-03-2008,Female,Product,No,0,2,,0.14
fffe360037003500,08-03-2008,Male,Product,Yes,1,2,3,
fffe3500340035003400,05-04-2008,Female,Product,Yes,2,3,6.6,0.43
fffe33003100320039003800,04-03-2008,Female,Service,Yes,1,2,1.6,0.11
fffe32003300380036003800,15-02-2008,Female,Product,No,1,3,4.4,0.39
fffe32003700390035003800,31-01-2008,Male,Product,No,1,2,6.1,0.38
fffe32003600360039003200,24-03-2008,Female,Service,No,2,4,6.6,0.57
fffe32003300370037003300,21-09-2008,Female,Service,Yes,1,3,3.1,0.23
fffe3300320032003000,13-10-2008,Female,Product,No,3,4,5.8,0.42
fffe32003600310039003600,14-08-2008,Male,Service,Yes,2,4,8.4,0.64
fffe32003300380032003400,16-12-2008,Female,Service,No,3,6,5.3,0.4
fffe31003600380034003900,05-03-2008,Female,Service,No,3,6,6.9,0.59
fffe31003500310039003800,14-10-2008,Female,Service,Yes,3,6,4,0.34
fffe31003100390035003400,23-06-2008,Female,Product,No,3,6,7.9,0.65
fffe31003400360037003400,06-11-2008,Female,Product,No,1,3,3.3,0.28
fffe31003000350032003400,23-06-2008,Female,Service,No,2,4,5.9,0.54
fffe3900380035003800,07-08-2008,Male,Service,No,3,5,5.4,0.44
fffe31003200300030003800,07-07-2008,Female,Service,No,1,2,6,0.39
fffe32003100390030003600,14-09-2008,Female,Product,Yes,3,5,,0.33
fffe31003900360032003900,04-05-2008,Female,Product,Yes,2,4,5.1,0.42
fffe3700350034003900,08-04-2008,Female,Service,Yes,2,4,4.9,0.45
fffe31003600340039003500,29-05-2008,Female,Service,No,4,8,8.1,0.7
fffe32003400330031003800,29-06-2008,Male,Product,No,2,6,5.8,0.53
fffe32003600390032003800,01-10-2008,Female,Service,Yes,4,9,8.1,0.82
fffe31003400380038003400,08-02-2008,Female,Product,Yes,0,1,0,0
fffe3200390032003700,17-07-2008,Male,Service,No,2,3,,0.2
fffe32003200370034003700,31-01-2008,Female,Service,Yes,1,4,5.5,0.43
fffe3700300034003900,10-07-2008,Female,Service,Yes,1,1,1.5,0.08
fffe3300320030003300,01-08-2008,Female,Service,No,1,3,6.6,0.57
fffe32003500390038003500,14-08-2008,Female,Product,Yes,4,7,7,0.53
fffe3100370032003500,07-10-2008,Female,Service,Yes,2,4,4.2,0.24
fffe32003400300036003200,12-03-2008,Female,Product,Yes,1,3,5.6,0.34
fffe31003400370033003000,10-03-2008,Male,Product,Yes,1,1,4.2,0.21
fffe31003800380038003600,21-05-2008,Male,Product,Yes,3,6,7,0.7
fffe32003900310035003200,16-11-2008,Male,Service,No,1,3,4.9,0.3
fffe32003800330030003600,05-12-2008,Female,Service,Yes,1,2,5.5,0.36
fffe310033003300,30-08-2008,Female,Service,Yes,3,5,4.9,0.36
fffe31003900380033003300,08-04-2008,Female,Product,Yes,3,,7.8,0.59
fffe32003900350039003800,13-09-2008,Female,Service,Yes,2,4,7.3,0.5
fffe3900390030003800,24-11-2008,Male,Service,Yes,3,5,7.7,0.6
fffe32003300350038003300,04-01-2008,Male,Product,No,2,4,5,0.33
fffe3200370030003500,06-10-2008,Female,Service,Yes,1,3,4.1,0.3
fffe31003900350036003100,27-05-2008,Male,Service,No,3,6,8.3,0.87
fffe32003700330031003800,20-07-2008,Female,Product,Yes,4,7,7.3,0.69
fffe32003900390039003900,11-01-2008,Female,Product,No,2,6,6.5,0.58
fffe33003000320030003300,24-04-2008,Male,Service,Yes,2,3,4,0.32
fffe32003400370037003300,28-12-2008,Male,Service,No,3,6,6.6,0.64
fffe32003200370036003900,29-04-2008,Female,Service,Yes,2,3,4.9,0.27
fffe31003800330031003300,16-02-2008,Male,Service,Yes,0,1,0.9,0
fffe32003300320034003000,07-09-2008,Female,Service,Yes,1,4,4.2,0.34
fffe3500310031003000,16-10-2008,Female,Service,Yes,3,5,3.6,0.24
fffe31003600310035003600,19-12-2008,Female,Service,Yes,2,4,6.2,0.4
fffe3200380032003800,08-10-2008,Female,Product,Yes,0,2,3.8,0.26
fffe31003300330036003700,02-06-2008,Female,Service,Yes,1,3,4,0.33
fffe31003800320035003800,19-06-2008,Male,Product,No,3,7,9.8,0.85
fffe3600350030003000,05-07-2008,Female,Service,Yes,1,2,,0.33
fffe32003500310032003700,26-12-2008,Male,Product,Yes,1,3,6.8,0.45
fffe3100390032003200,04-04-2008,Male,Product,No,4,6,,0.62
fffe3800340039003400,04-08-2008,Male,Service,No,1,,3.9,0.23
fffe3600340033003300,06-04-2008,Female,Service,Yes,2,3,7.2,0.49
fffe31003200320034003300,27-12-2008,Male,Service,Yes,3,6,8.6,0.78
fffe33003200350037003000,16-02-2008,Female,Service,Yes,2,5,5.9,0.37
fffe32003100370033003800,12-09-2008,Female,Service,No,0,1,4.5,0.24
fffe31003100370033003500,26-04-2008,Female,Service,Yes,2,4,,0.46
fffe32003800360039003900,30-05-2008,Male,Product,No,3,7,6.8,0.52
fffe31003600340037003400,25-08-2008,Female,Service,No,3,4,5.3,0.47
fffe3800340036003400,29-02-2008,Female,Service,Yes,4,7,6.4,0.62
fffe3800320037003500,09-03-2008,Female,Service,Yes,1,2,4.8,0.42
fffe32003300340030003400,24-03-2008,Male,Service,No,2,4,4.3,0.3
fffe31003700330037003700,31-12-2008,Female,Product,No,2,4,3.3,0.16
fffe3500320030003600,23-02-2008,Male,Service,No,3,,,0.63
fffe32003400390039003600,21-08-2008,Female,Service,Yes,2,2,4.4,0.23
fffe33003000360030003000,22-05-2008,Female,Product,No,4,6,6.9,0.65
fffe31003000300039003200,11-07-2008,Male,Product,Yes,3,5,6.7,0.56
fffe32003500320036003100,04-06-2008,Female,Service,Yes,2,2,3.6,0.25
fffe31003800390031003700,15-01-2008,Male,Service,Yes,2,5,,
fffe32003200390036003600,23-11-2008,Female,Service,Yes,1,3,3.6,0.21
fffe3400380038003700,12-04-2008,Male,Service,Yes,1,2,5.9,0.36
fffe3500390032003600,24-09-2008,Female,Service,Yes,2,4,,0.5
fffe32003000310033003600,19-01-2008,Female,Product,Yes,2,5,6.3,0.42
fffe31003200370036003400,31-10-2008,Male,Product,Yes,2,2,4.4,0.25
fffe33003400380031003700,14-06-2008,Male,Product,No,3,5,6.8,0.67
fffe3500360031003700,16-01-2008,Male,Service,Yes,1,,4.5,0.32
fffe31003400340030003600,01-09-2008,Male,Service,Yes,2,3,5,0.43
fffe3300390035003800,28-06-2008,Male,Service,Yes,1,5,6.6,0.57
fffe33003100350031003900,27-05-2008,Female,Service,No,2,4,5.8,0.52
fffe32003100370036003400,01-12-2008,Female,Product,No,1,2,4.7,0.26
fffe3600390037003700,07-01-2008,Female,Product,No,1,3,4.3,0.38
fffe3700320031003900,17-05-2008,Male,Service,Yes,3,5,6.2,0.39
fffe33003200340034003700,10-07-2008,Male,Service,Yes,4,9,7.8,0.79
fffe33003300370034003300,30-11-2008,Male,Service,Yes,1,2,5.1,0.29
fffe32003100360033003000,24-07-2008,Female,Product,No,3,8,8.7,0.86
fffe32003000330036003300,08-04-2008,Male,Service,Yes,2,3,4.8,0.33
fffe31003100300039003200,15-02-2008,Female,Product,Yes,1,3,3.8,0.19
fffe3900390032003800,28-01-2008,Male,Service,No,2,6,6.8,0.62
fffe31003800350030003300,22-12-2008,Male,Service,No,3,6,6.8,0.57
fffe31003800350033003200,19-03-2008,Male,Product,No,2,2,3.3,0.23
fffe33003000390030003200,08-04-2008,Male,Service,No,2,4,4,0.3
fffe33003400370037003900,03-09-2008,Female,Service,No,2,4,5.2,0.49
fffe32003700330034003000,14-12-2008,Male,Product,Yes,3,5,6.5,0.45
fffe33003000300034003500,26-09-2008,Female,Product,Yes,3,6,7.7,0.64
fffe37003400,25-06-2008,Female,Service,No,4,8,8.2,0.64
fffe32003100320031003300,28-08-2008,Female,Service,Yes,2,4,5.4,
